,SRANK,GRANK,OBJECTID,ELSUBID,ELCODE,SNAME,SCOMNAME,SRANK_CHGD,SRANK_RVWD,EO_TRACK,USESA,SPROT,PBSSTATUS,PBSDATE,PBSQUAL,SGCN,SGCN_COM,SENSITV_SP,ER_RULE,MOD_BY,MOD_DATE,CHG_TYPE,CHG_INFO,CHG_SRC,EXPT_DATE,Rounded_GRANK,Rounded_SRANK,temp_taxostatus,GRANK_rounded,SRANK_rounded,rank_score,resp_score,rarity_score
5327,SNR,G5,7719,499354,PMPOA24140,Dichanthelium villosissimum,White-hair Witchgrass,,,Y,,TU,,,,,,N,,,,,,,28-Feb-22,G5,SNR,in biotics,G5,SNR,0.0,0.0,0.5
5328,SNR,G5,6203,19254,PDVAL040B0,Valerianella radiata,Beaked Corn-salad,,,W,,,SP,1255219200.0,"Special Population, VPTC 2009-10-11",,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.003,
5329,SNR,G5,6203,19254,PDVAL040B0,Valerianella radiata,Beaked Corn-salad,,,W,,,SP,1255219200.0,"Special Population, VPTC 2009-10-11",,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.003,
5330,SNR,GNR,7937,508134,NLT0009120,Clypeococcum hypocenomycis,a lichen,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNR,,GNR,SNR,0.0,0.0,
5331,SNR,G5?,1544,12419,NLLEC5Y010,Rimelia cetrata,,,,,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5332,SNR,G5,2429,13227,PDAST8H0C0,Packera aurea,Golden Groundsel,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.073,
5333,SNR,G5,2429,13227,PDAST8H0C0,Packera aurea,Golden Groundsel,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.073,
5334,SNR,G5,3886,14812,PDSOL0S0E0,Physalis heterophylla,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.033,
5335,SNR,G5,3886,14812,PDSOL0S0E0,Physalis heterophylla,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.033,
5336,SNR,G5?,3583,14516,PDROS0H6E0,Crataegus margaretta,,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5337,SNR,G5,4738,15715,PMPOA5D090,Schizachyrium scoparium,Little Bluestem,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.018,
5338,SNR,G5,4738,15715,PMPOA5D090,Schizachyrium scoparium,Little Bluestem,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.018,
5339,SNR,G5,7878,508075,NLT0000660,Acarospora glaucocarpa,Rimmed Cobblestone Lichen,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5340,SNR,G5,7878,508075,NLT0000660,Acarospora glaucocarpa,Rimmed Cobblestone Lichen,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5341,SNR,G4,7696,479266,NLTEST5590,Cetraria arenaria,,,,W,,,,,,,,N,,,,,,,28-Feb-22,G4,SNR,,G4,SNR,0.0,0.0,0.333333333333
5342,SNR,GNR,7944,508141,NLT0010140,Diploschistes gypsaceus,a lichen,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNR,,GNR,SNR,0.0,0.0,
5343,SNR,G5?,1639,12520,NLT0008800,Cladonia ramulosa,,,,,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5344,SNR,G5,3771,14695,PDSAL02100,Salix exigua,Sandbar Willow,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5345,SNR,G5,3771,14695,PDSAL02100,Salix exigua,Sandbar Willow,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5346,SNR,G5,2801,13694,PDCUC0C010,Echinocystis lobata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.058,
5347,SNR,G5,2801,13694,PDCUC0C010,Echinocystis lobata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.058,
5348,SNR,G5,4624,15596,PMPOA2H044,Elymus canadensis,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.014,
5349,SNR,G5,4624,15596,PMPOA2H044,Elymus canadensis,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.014,
5350,SNR,GNA,4918,15898,PPLYC011D0,Diphasiastrum x habereri,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.138,
5351,SNR,GNR,8113,508310,NLVER00520,Caloplaca subsoluta,a lichen,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNR,,GNR,SNR,0.0,0.0,
5352,SNR,GNA,3758,14682,PDSAL010J0,Populus x jackii,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.134,
5353,SNR,GNA,3001,13915,PDFAG053N0,Quercus x brittonii,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.423,
5354,SNR,G5,1714,12599,NLT0017940,Melanelia septentrionalis,,,,,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5355,SNR,G5,1714,12599,NLT0017940,Melanelia septentrionalis,,,,,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5356,SNR,GNA,3555,14486,PDROS06050,Aronia prunifolia,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.109,
5357,SNR,GNR,7542,478881,NBMUSA4010,Campylophyllum sommerfeltii,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNR,,GNR,SNR,0.0,0.0,
5358,SNR,GNA,3013,13927,PDFAG055W0,Quercus x tridentata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.14,
5359,SNR,G5,2447,13246,PDAST8P0N0,Solidago flexicaulis,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.064,
5360,SNR,G5,2447,13246,PDAST8P0N0,Solidago flexicaulis,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.064,
5361,SNR,G5,4269,15465,PMORC2B050,Spiranthes cernua,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.048,
5362,SNR,G5,4269,15465,PMORC2B050,Spiranthes cernua,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.048,
5363,SNR,G5,4270,15466,PMORC2B0D0,Spiranthes lacera,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.059,
5364,SNR,G5,4270,15466,PMORC2B0D0,Spiranthes lacera,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.059,
5365,SNR,G5,8138,508335,NLT0030920,Usnea subfloridana,Nit Beard Lichen,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5366,SNR,G5,8138,508335,NLT0030920,Usnea subfloridana,Nit Beard Lichen,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5367,SNR,G5,2451,13250,PDAST8P0X0,Solidago juncea,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.087,
5368,SNR,G5,2451,13250,PDAST8P0X0,Solidago juncea,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.087,
5369,SNR,G5,3181,14095,PDLAM1U0Q0,Scutellaria lateriflora,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.042,
5370,SNR,G5,3181,14095,PDLAM1U0Q0,Scutellaria lateriflora,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.042,
5371,SNR,G5,2453,13252,PDAST8P170,Solidago odora,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.029,
5372,SNR,G5,2453,13252,PDAST8P170,Solidago odora,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.029,
5373,SNR,GNA,3458,14382,PDPRI07120,Lysimachia x producta,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.191,
5374,SNR,G5,7903,508100,NLTES24440,Buellia curtisii,a lichen,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5375,SNR,G5,7903,508100,NLTES24440,Buellia curtisii,a lichen,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5376,SNR,G4?,3575,14507,PDROS0H3W0,Crataegus phaenopyrum,,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G4,SNR,,G4,SNR,0.0,0.069,
5377,SNR,GNA,2995,13909,PDFAG052J0,Quercus x bushii,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.014,
5378,SNR,G4G5TNR,7958,508155,NLT0010971,Fuscidea arcuatula,Quilt Lichen,,,N,,,,,,,,N,,,,,,,28-Feb-22,TNR,SNR,,TNR,SNR,0.0,0.0,
5379,SNR,G5,1729,12614,NLT0019550,Nephroma laevigatum,,,,,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5380,SNR,G5,1729,12614,NLT0019550,Nephroma laevigatum,,,,,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5381,SNR,G5,3553,14484,PDROS06010,Aronia arbutifolia,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.096,
5382,SNR,G5,3553,14484,PDROS06010,Aronia arbutifolia,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.096,
5383,SNR,G4,2600,13487,PDCAR0G0P0,Minuartia patula,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G4,SNR,,G4,SNR,0.0,0.006,
5384,SNR,G5,2097,12989,PDAST0S0Y0,Artemisia ludoviciana,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5385,SNR,G5,2097,12989,PDAST0S0Y0,Artemisia ludoviciana,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5386,SNR,G4,4049,15000,PMCYP031G0,Carex baileyi,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G4,SNR,,G4,SNR,0.0,0.248,
5387,SNR,GNA,4892,15872,PPDRY0R0S0,Polystichum x potteri,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.0,
5388,SNR,G4T4,3183,14097,PDLAM1U113,Scutellaria leonardii,,,,W,,,SP,1255219200.0,"Special Population, VPTC 2009-10-11",,,N,,,,,,,28-Feb-22,T4,SNR,in biotics,T4,SNR,0.0,0.0,0.166666666667
5389,SNR,G5T3T5Q,6124,19161,NBHEP33172,Scapania undulata var. oakesii,,,,,,,,,,,,N,,,,,,,28-Feb-22,T4,SNR,,T4,SNR,0.0,0.0,
5390,SNR,GNA,3000,13914,PDFAG053J0,Quercus x benderi,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.12,
5391,SNR,GNA,3983,14914,PDVIT040U0,Vitis x labruscana,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.566,
5392,SNR,GNA,3003,13917,PDFAG05440,Quercus x exacta,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.08,
5393,SNR,GNR,8186,508386,NLT0022910,Placynthiella icmalea,Stiff Tar-spot Lichen,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNR,,GNR,SNR,0.0,0.0,
5394,SNR,GNA,4854,15833,PPASP02210,Asplenium x gravesii,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.0,
5395,SNR,G5,3565,14497,PDROS0H1U0,Crataegus fontanesiana,,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5396,SNR,G5,3565,14497,PDROS0H1U0,Crataegus fontanesiana,,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5397,SNR,GNA,3010,13924,PDFAG055E0,Quercus x rudkinii,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.064,
5398,SNR,G5,3567,14499,PDROS0H2H0,Crataegus intricata,,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.061,
5399,SNR,G5,3567,14499,PDROS0H2H0,Crataegus intricata,,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.061,
5400,SNR,GNA,3969,14899,PDVIO043V0,Viola x porteriana,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.579,
5401,SNR,GNA,3133,14047,PDLAM0X0B0,Lycopus x sherardii,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.275,
5402,SNR,G5,1747,12632,NLT0021140,Peltigera neckeri,,,,,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5403,SNR,G5,1747,12632,NLT0021140,Peltigera neckeri,,,,,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5404,SNR,G5,1566,12442,NLT0000190,Rhizocarpon grande,,,,,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5405,SNR,G5,1566,12442,NLT0000190,Rhizocarpon grande,,,,,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5406,SNR,G5,2236,13257,PDAST8P1P0,Solidago rugosa,Wrinkle-leaf Goldenrod,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,in biotics,G5,SNR,0.0,0.071,
5407,SNR,G5,2236,13257,PDAST8P1P0,Solidago rugosa,Wrinkle-leaf Goldenrod,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,in biotics,G5,SNR,0.0,0.071,
5408,SNR,G5,2116,13011,PDASTE8100,Symphyotrichum novae-angliae,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.059,
5409,SNR,G5,2116,13011,PDASTE8100,Symphyotrichum novae-angliae,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.059,
5410,SNR,GNA,3007,13921,PDFAG054T0,Quercus x leana,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.116,
5411,SNR,G5,3090,14004,PDHYD08020,Hydrophyllum canadense,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.12,
5412,SNR,G5,3090,14004,PDHYD08020,Hydrophyllum canadense,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.12,
5413,SNR,G5,7931,508128,NLT0008290,Cladonia conista,a cup lichen,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5414,SNR,G5,7931,508128,NLT0008290,Cladonia conista,a cup lichen,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5415,SNR,G5,4306,15198,PMCYP090P0,Eleocharis erythropoda,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,in biotics,G5,SNR,0.0,0.0,
5416,SNR,G5,4306,15198,PMCYP090P0,Eleocharis erythropoda,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,in biotics,G5,SNR,0.0,0.0,
5417,SNR,GNR,7875,508072,NLABR01010,Abrothallus caerulescens,a lichen,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNR,,GNR,SNR,0.0,0.0,
5418,SNR,G5,7934,508131,NLT0008960,Cladonia subulata,Antlered Powderhorn Lichen,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5419,SNR,G5,7934,508131,NLT0008960,Cladonia subulata,Antlered Powderhorn Lichen,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5420,SNR,G5,3580,14512,PDROS0H4X0,Crataegus succulenta,,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNR,in biotics,G5,SNR,0.0,0.026,
5421,SNR,G5,3580,14512,PDROS0H4X0,Crataegus succulenta,,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNR,in biotics,G5,SNR,0.0,0.026,
5422,SNR,G5,4309,15201,PMCYP09190,Eleocharis obtusa,Blunt Spike-rush,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.035,
5423,SNR,G5,4309,15201,PMCYP09190,Eleocharis obtusa,Blunt Spike-rush,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.035,
5424,SNR,G5,3946,14874,PDVIO04140,Viola macloskeyi,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.052,
5425,SNR,G5,3946,14874,PDVIO04140,Viola macloskeyi,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.052,
5426,SNR,G5,2854,13749,PDERI18020,Vaccinium angustifolium,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.119,
5427,SNR,G5,2854,13749,PDERI18020,Vaccinium angustifolium,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.119,
5428,SNR,G5,4677,15652,PMPOA480D0,Muhlenbergia cuspidata,Plains Muhlenbergia,,,Y,,TU,PX,1334966400.0,RPF 2012-04-21:  Probably native (S. Grund).,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5429,SNR,G5,4677,15652,PMPOA480D0,Muhlenbergia cuspidata,Plains Muhlenbergia,,,Y,,TU,PX,1334966400.0,RPF 2012-04-21:  Probably native (S. Grund).,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5430,SNR,GNA,3009,13923,PDFAG055C0,Quercus x robbinsii,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.164,
5431,SNR,GNA,4883,15863,PPDRY0A130,Dryopteris x uliginosa,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.0,
5432,SNR,GNA,2999,13913,PDFAG053G0,Quercus x bebbiana,,,,N,,,,,,,,N,,,,,,,28-Feb-22,GNA,SNR,,GNA,SNR,0.0,0.034,
5433,SNR,G5,2860,13755,PDERI180Z0,Vaccinium stamineum,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.071,
5434,SNR,G5,2860,13755,PDERI180Z0,Vaccinium stamineum,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.071,
5435,SNR,G5,2132,13029,PDASTE8290,Symphyotrichum shortii,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.057,
5436,SNR,G5,2132,13029,PDASTE8290,Symphyotrichum shortii,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.057,
5437,SNR,G5,3590,14527,PDROS0R030,Fragaria vesca,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.035,
5438,SNR,G5,3590,14527,PDROS0R030,Fragaria vesca,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.035,
5439,SNR,G5,4319,15211,PMCYP091S0,Eleocharis tenuis,Spike-rush,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNR,in biotics,G5,SNR,0.0,0.084,
5440,SNR,G5,4319,15211,PMCYP091S0,Eleocharis tenuis,Spike-rush,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNR,in biotics,G5,SNR,0.0,0.084,
5441,SNR,G5,4441,15338,PMLEM02010,Spirodela polyrhiza,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.025,
5442,SNR,G5,4441,15338,PMLEM02010,Spirodela polyrhiza,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.025,
5443,SNR,G5,3593,14530,PDROS0R040,Fragaria virginiana,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.027,
5444,SNR,G5,3593,14530,PDROS0R040,Fragaria virginiana,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.027,
5445,SNR,G5,2137,13034,PDASTE8350,Symphyotrichum undulatum,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.097,
5446,SNR,G5,2137,13034,PDASTE8350,Symphyotrichum undulatum,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.097,
5447,SNR,G5,2866,13761,PDEUP0D1N0,Euphorbia nutans,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.04,
5448,SNR,G5,2866,13761,PDEUP0D1N0,Euphorbia nutans,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.04,
5449,SNR,G5,2139,13036,PDASTE8540,Symphyotrichum lanceolatum,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.026,
5450,SNR,G5,2139,13036,PDASTE8540,Symphyotrichum lanceolatum,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.026,
5451,SNR,GNR,1716,12601,NLT0018100,Melaspilea demissa,,,,,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNR,,GNR,SNR,0.0,0.0,
5452,SNR,G5,4692,15667,PMPOA4K050,Panicum anceps,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.013,
5453,SNR,G5,4692,15667,PMPOA4K050,Panicum anceps,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.013,
5454,SNR,G5,2507,13394,PDBRA0K160,Cardamine angustata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.109,
5455,SNR,G5,2507,13394,PDBRA0K160,Cardamine angustata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.109,
5456,SNR,G5T4T5,2103,12997,PDASTE80JA,Aster cordifolius var. sagittifolius,,,,N,,,,,,,,N,,,,,,,28-Feb-22,T4,SNR,,T4,SNR,0.0,0.0,
5457,SNR,G5,2509,13396,PDBRA0K190,Cardamine concatenata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.054,
5458,SNR,G5,2509,13396,PDBRA0K190,Cardamine concatenata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.054,
5459,SNR,G5,8199,508439,NLT0020581,Parmelia omphalodes,Smoky Shield Lichen,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5460,SNR,G5,8199,508439,NLT0020581,Parmelia omphalodes,Smoky Shield Lichen,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5461,SNR,G5,2511,13398,PDBRA0K1F0,Cardamine bulbosa,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.053,
5462,SNR,G5,2511,13398,PDBRA0K1F0,Cardamine bulbosa,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.053,
5463,SNR,G5,2148,13046,PDAST180B0,Bidens cernua,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.028,
5464,SNR,G5,2148,13046,PDAST180B0,Bidens cernua,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.028,
5465,SNR,G5,2149,13047,PDAST180E0,Bidens connata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5466,SNR,G5,2149,13047,PDAST180E0,Bidens connata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5467,SNR,G5,4335,15228,PMCYP0N010,Rhynchospora alba,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.074,
5468,SNR,G5,4335,15228,PMCYP0N010,Rhynchospora alba,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.074,
5469,SNR,GNR,1688,12569,NLT0013620,Lecanora gangaleoides,,,,,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNR,,GNR,SNR,0.0,0.0,
5470,SNR,GNR,1731,12616,NLT0019840,Ochrolechia arborea,,,,,,,,,,,,N,,,,,,,28-Feb-22,GNR,SNR,,GNR,SNR,0.0,0.0,
5471,SNR,G4,3899,14826,PDTHY03020,Dirca palustris,Leatherwood,,,W,,,SP,1255219200.0,"Special Population, VPTC 2009-10-11",,,N,,,,,,,28-Feb-22,G4,SNR,in biotics,G4,SNR,0.0,0.062,0.0416666666667
5472,SNR,G5,2154,13052,PDAST181N0,Bidens vulgata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.056,
5473,SNR,G5,2154,13052,PDAST181N0,Bidens vulgata,,,,N,,,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.056,
5474,SNR,G5,4706,15681,PMPOA4P0H0,Paspalum floridanum,Florida Paspalum,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
5475,SNR,G5,4706,15681,PMPOA4P0H0,Paspalum floridanum,Florida Paspalum,,,N,,N,,,,,,N,,,,,,,28-Feb-22,G5,SNR,,G5,SNR,0.0,0.0,
